REF_AREA;Reference area (TR);FREQ;Frequency of observation (A);INDICATOR;Statistical indicator (NG_ADNKS);IKAMET_YERI;Place of residence (_T);ADNKS_GOSTERGE;ADNKS Indicator (NUFUS);Time period (TIME_PERIOD);Observation;OBS_STATUS;Observation status;TIME_FORMAT;Time format;DECIMAL;Decimals;UNIT_MEASURE;Unit of measure;UNIT_MULT;Unit multiplier
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRB21;Van;NUFUS;Population;2023;1127612;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRB21;Van;NUFUS;Population;2024;1118087;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRB21;Van;NUFUS;Population;2025;1112013;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC12;Adıyaman;NUFUS;Population;2007;582762;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC12;Adıyaman;NUFUS;Population;2008;585067;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC12;Adıyaman;NUFUS;Population;2009;588475;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC12;Adıyaman;NUFUS;Population;2010;590935;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC12;Adıyaman;NUFUS;Population;2011;593931;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC12;Adıyaman;NUFUS;Population;2012;595261;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC12;Adıyaman;NUFUS;Population;2013;597184;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC12;Adıyaman;NUFUS;Population;2014;597835;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC12;Adıyaman;NUFUS;Population;2015;602774;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC12;Adıyaman;NUFUS;Population;2016;610484;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC12;Adıyaman;NUFUS;Population;2017;615076;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC12;Adıyaman;NUFUS;Population;2018;624513;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC12;Adıyaman;NUFUS;Population;2019;626465;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC12;Adıyaman;NUFUS;Population;2020;632459;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC12;Adıyaman;NUFUS;Population;2021;632148;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC12;Adıyaman;NUFUS;Population;2022;635169;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC12;Adıyaman;NUFUS;Population;2023;604978;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC12;Adıyaman;NUFUS;Population;2024;611037;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC12;Adıyaman;NUFUS;Population;2025;617821;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC11;Gaziantep;NUFUS;Population;2007;1560023;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC11;Gaziantep;NUFUS;Population;2008;1612223;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC11;Gaziantep;NUFUS;Population;2009;1653670;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC11;Gaziantep;NUFUS;Population;2010;1700763;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC11;Gaziantep;NUFUS;Population;2011;1753596;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC11;Gaziantep;NUFUS;Population;2012;1799558;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC11;Gaziantep;NUFUS;Population;2013;1844438;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC11;Gaziantep;NUFUS;Population;2014;1889466;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC11;Gaziantep;NUFUS;Population;2015;1931836;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC11;Gaziantep;NUFUS;Population;2016;1974244;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC11;Gaziantep;NUFUS;Population;2017;2005515;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC11;Gaziantep;NUFUS;Population;2018;2028563;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC11;Gaziantep;NUFUS;Population;2019;2069364;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC11;Gaziantep;NUFUS;Population;2020;2101157;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC11;Gaziantep;NUFUS;Population;2021;2130432;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC11;Gaziantep;NUFUS;Population;2022;2154051;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC11;Gaziantep;NUFUS;Population;2023;2164134;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC11;Gaziantep;NUFUS;Population;2024;2193363;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC11;Gaziantep;NUFUS;Population;2025;2222415;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC13;Kilis;NUFUS;Population;2007;118457;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC13;Kilis;NUFUS;Population;2008;120991;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC13;Kilis;NUFUS;Population;2009;122104;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC13;Kilis;NUFUS;Population;2010;123135;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC13;Kilis;NUFUS;Population;2011;124452;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC13;Kilis;NUFUS;Population;2012;124320;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC13;Kilis;NUFUS;Population;2013;128586;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC13;Kilis;NUFUS;Population;2014;128781;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC13;Kilis;NUFUS;Population;2015;130655;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC13;Kilis;NUFUS;Population;2016;130825;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC13;Kilis;NUFUS;Population;2017;136319;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC13;Kilis;NUFUS;Population;2018;142541;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC13;Kilis;NUFUS;Population;2019;142490;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC13;Kilis;NUFUS;Population;2020;142792;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC13;Kilis;NUFUS;Population;2021;145826;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC13;Kilis;NUFUS;Population;2022;147919;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC13;Kilis;NUFUS;Population;2023;155179;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC13;Kilis;NUFUS;Population;2024;156739;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC13;Kilis;NUFUS;Population;2025;157363;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC22;Diyarbakır;NUFUS;Population;2007;1460714;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC22;Diyarbakır;NUFUS;Population;2008;1492828;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC22;Diyarbakır;NUFUS;Population;2009;1515011;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC22;Diyarbakır;NUFUS;Population;2010;1528958;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC22;Diyarbakır;NUFUS;Population;2011;1570943;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC22;Diyarbakır;NUFUS;Population;2012;1592167;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC22;Diyarbakır;NUFUS;Population;2013;1607437;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC22;Diyarbakır;NUFUS;Population;2014;1635048;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC22;Diyarbakır;NUFUS;Population;2015;1654196;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC22;Diyarbakır;NUFUS;Population;2016;1673119;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC22;Diyarbakır;NUFUS;Population;2017;1699901;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC22;Diyarbakır;NUFUS;Population;2018;1732396;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC22;Diyarbakır;NUFUS;Population;2019;1756353;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC22;Diyarbakır;NUFUS;Population;2020;1783431;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC22;Diyarbakır;NUFUS;Population;2021;1791373;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC22;Diyarbakır;NUFUS;Population;2022;1804880;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC22;Diyarbakır;NUFUS;Population;2023;1818133;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC22;Diyarbakır;NUFUS;Population;2024;1833684;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC22;Diyarbakır;NUFUS;Population;2025;1852356;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC21;Şanlıurfa;NUFUS;Population;2007;1523099;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC21;Şanlıurfa;NUFUS;Population;2008;1574224;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC21;Şanlıurfa;NUFUS;Population;2009;1613737;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC21;Şanlıurfa;NUFUS;Population;2010;1663371;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC21;Şanlıurfa;NUFUS;Population;2011;1716254;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC21;Şanlıurfa;NUFUS;Population;2012;1762075;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC21;Şanlıurfa;NUFUS;Population;2013;1801980;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC21;Şanlıurfa;NUFUS;Population;2014;1845667;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC21;Şanlıurfa;NUFUS;Population;2015;1892320;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC21;Şanlıurfa;NUFUS;Population;2016;1940627;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC21;Şanlıurfa;NUFUS;Population;2017;1985753;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC21;Şanlıurfa;NUFUS;Population;2018;2035809;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC21;Şanlıurfa;NUFUS;Population;2019;2073614;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC21;Şanlıurfa;NUFUS;Population;2020;2115256;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC21;Şanlıurfa;NUFUS;Population;2021;2143020;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC21;Şanlıurfa;NUFUS;Population;2022;2170110;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC21;Şanlıurfa;NUFUS;Population;2023;2213964;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC21;Şanlıurfa;NUFUS;Population;2024;2237745;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC21;Şanlıurfa;NUFUS;Population;2025;2265800;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC32;Batman;NUFUS;Population;2007;472487;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC32;Batman;NUFUS;Population;2008;485616;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC32;Batman;NUFUS;Population;2009;497998;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC32;Batman;NUFUS;Population;2010;510200;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC32;Batman;NUFUS;Population;2011;524499;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC32;Batman;NUFUS;Population;2012;534205;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC32;Batman;NUFUS;Population;2013;547581;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC32;Batman;NUFUS;Population;2014;557593;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC32;Batman;NUFUS;Population;2015;566633;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC32;Batman;NUFUS;Population;2016;576899;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC32;Batman;NUFUS;Population;2017;585252;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC32;Batman;NUFUS;Population;2018;599103;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC32;Batman;NUFUS;Population;2019;608659;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC32;Batman;NUFUS;Population;2020;620278;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC32;Batman;NUFUS;Population;2021;626319;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC32;Batman;NUFUS;Population;2022;634491;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC32;Batman;NUFUS;Population;2023;647205;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC32;Batman;NUFUS;Population;2024;654528;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC32;Batman;NUFUS;Population;2025;662626;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC31;Mardin;NUFUS;Population;2007;745778;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC31;Mardin;NUFUS;Population;2008;750697;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC31;Mardin;NUFUS;Population;2009;737852;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC31;Mardin;NUFUS;Population;2010;744606;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC31;Mardin;NUFUS;Population;2011;764033;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC31;Mardin;NUFUS;Population;2012;773026;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC31;Mardin;NUFUS;Population;2013;779738;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC31;Mardin;NUFUS;Population;2014;788996;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC31;Mardin;NUFUS;Population;2015;796591;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC31;Mardin;NUFUS;Population;2016;796237;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC31;Mardin;NUFUS;Population;2017;809719;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC31;Mardin;NUFUS;Population;2018;829195;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC31;Mardin;NUFUS;Population;2019;838778;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC31;Mardin;NUFUS;Population;2020;854716;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC31;Mardin;NUFUS;Population;2021;862757;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC31;Mardin;NUFUS;Population;2022;870374;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC31;Mardin;NUFUS;Population;2023;888874;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC31;Mardin;NUFUS;Population;2024;895911;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC31;Mardin;NUFUS;Population;2025;903576;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC34;Siirt;NUFUS;Population;2007;291528;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC34;Siirt;NUFUS;Population;2008;299819;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC34;Siirt;NUFUS;Population;2009;303622;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC34;Siirt;NUFUS;Population;2010;300695;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC34;Siirt;NUFUS;Population;2011;310468;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC34;Siirt;NUFUS;Population;2012;310879;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC34;Siirt;NUFUS;Population;2013;314153;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC34;Siirt;NUFUS;Population;2014;318366;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC34;Siirt;NUFUS;Population;2015;320351;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC34;Siirt;NUFUS;Population;2016;322664;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC34;Siirt;NUFUS;Population;2017;324394;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC34;Siirt;NUFUS;Population;2018;331670;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC34;Siirt;NUFUS;Population;2019;330280;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC34;Siirt;NUFUS;Population;2020;331070;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC34;Siirt;NUFUS;Population;2021;331980;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC34;Siirt;NUFUS;Population;2022;331311;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC34;Siirt;NUFUS;Population;2023;347412;;;;;;;;;;
TR;Türkiye;A;Annual;NG_ADNKS;Address Based Population Registration System;TRC34;Siirt;NUFUS;Population;2024;336453;;;;;;;;;;
